station_id,day_of_week,hour,boardings,alightings
OL-1,Sunday,16,59,52
OL-1,Sunday,17,49,27
OL-1,Sunday,18,37,33
OL-1,Sunday,19,17,14
OL-1,Sunday,20,17,19
OL-1,Sunday,21,17,15
OL-1,Sunday,22,17,15
OL-1,Sunday,23,1,1
OL-2,Sunday,0,2,2
OL-2,Sunday,1,2,2
OL-2,Sunday,2,2,2
OL-2,Sunday,3,2,1
OL-2,Sunday,4,2,1
OL-2,Sunday,5,2,1
OL-2,Sunday,6,36,32
OL-2,Sunday,7,36,41
OL-2,Sunday,8,36,49
OL-2,Sunday,9,36,48
OL-2,Sunday,10,80,80
OL-2,Sunday,11,106,102
OL-2,Sunday,12,127,133
OL-2,Sunday,13,141,154
OL-2,Sunday,14,146,162
OL-2,Sunday,15,141,142
OL-2,Sunday,16,127,106
OL-2,Sunday,17,106,77
OL-2,Sunday,18,80,57
OL-2,Sunday,19,36,30
OL-2,Sunday,20,36,34
OL-2,Sunday,21,36,34
OL-2,Sunday,22,36,33
OL-2,Sunday,23,2,2
OL-3,Sunday,0,3,3
OL-3,Sunday,1,3,2
OL-3,Sunday,2,3,2
OL-3,Sunday,3,3,3
OL-3,Sunday,4,3,2
OL-3,Sunday,5,3,3
OL-3,Sunday,6,58,52
OL-3,Sunday,7,58,75
OL-3,Sunday,8,58,74
OL-3,Sunday,9,58,80
OL-3,Sunday,10,129,115
OL-3,Sunday,11,170,190
OL-3,Sunday,12,204,205
OL-3,Sunday,13,227,232
OL-3,Sunday,14,235,235
OL-3,Sunday,15,227,195
OL-3,Sunday,16,204,147
OL-3,Sunday,17,170,109
OL-3,Sunday,18,129,86
OL-3,Sunday,19,58,45
OL-3,Sunday,20,58,57
OL-3,Sunday,21,58,50
OL-3,Sunday,22,58,50
OL-3,Sunday,23,3,2
OL-4,Sunday,0,4,4
OL-4,Sunday,1,4,3
OL-4,Sunday,2,4,4
OL-4,Sunday,3,4,3
OL-4,Sunday,4,4,3
OL-4,Sunday,5,4,4
OL-4,Sunday,6,77,72
OL-4,Sunday,7,77,96
OL-4,Sunday,8,77,110
OL-4,Sunday,9,77,110
OL-4,Sunday,10,169,179
OL-4,Sunday,11,222,193
OL-4,Sunday,12,267,274
OL-4,Sunday,13,297,340
OL-4,Sunday,14,308,349
OL-4,Sunday,15,297,261
OL-4,Sunday,16,267,183
OL-4,Sunday,17,222,146
OL-4,Sunday,18,169,100
OL-4,Sunday,19,77,61
OL-4,Sunday,20,77,71
OL-4,Sunday,21,77,73
OL-4,Sunday,22,77,67
OL-4,Sunday,23,4,3
OL-5,Sunday,0,17,16
OL-5,Sunday,1,17,15
OL-5,Sunday,2,17,19
OL-5,Sunday,3,17,15
OL-5,Sunday,4,17,17
OL-5,Sunday,5,17,15
OL-5,Sunday,6,290,253
OL-5,Sunday,7,290,339
OL-5,Sunday,8,290,324
OL-5,Sunday,9,290,333
OL-5,Sunday,10,638,636
OL-5,Sunday,11,838,876
OL-5,Sunday,12,1007,882
OL-5,Sunday,13,1120,1100
OL-5,Sunday,14,1160,1188
OL-5,Sunday,15,1120,1030
OL-5,Sunday,16,1007,684
OL-5,Sunday,17,838,481
OL-5,Sunday,18,638,400
OL-5,Sunday,19,290,206
OL-5,Sunday,20,290,332
OL-5,Sunday,21,290,333
OL-5,Sunday,22,290,331
OL-5,Sunday,23,17,16
OL-6,Sunday,0,4,3
OL-6,Sunday,1,4,3
OL-6,Sunday,2,4,3
OL-6,Sunday,3,4,3
OL-6,Sunday,4,4,3
OL-6,Sunday,5,4,3
OL-6,Sunday,6,79,71
OL-6,Sunday,7,79,106
OL-6,Sunday,8,79,96
OL-6,Sunday,9,79,110
OL-6,Sunday,10,174,160
OL-6,Sunday,11,229,231
OL-6,Sunday,12,275,248
OL-6,Sunday,13,306,305
OL-6,Sunday,14,317,283
OL-6,Sunday,15,306,274
OL-6,Sunday,16,275,210
OL-6,Sunday,17,229,147
OL-6,Sunday,18,174,106
OL-6,Sunday,19,79,69
OL-6,Sunday,20,79,68
OL-6,Sunday,21,79,80
OL-6,Sunday,22,79,80
OL-6,Sunday,23,4,3
OL-7,Sunday,0,3,2
OL-7,Sunday,1,3,3
OL-7,Sunday,2,3,2
OL-7,Sunday,3,3,2
OL-7,Sunday,4,3,2
OL-7,Sunday,5,3,3
OL-7,Sunday,6,60,65
OL-7,Sunday,7,60,85
OL-7,Sunday,8,60,79
OL-7,Sunday,9,60,79
OL-7,Sunday,10,133,132
OL-7,Sunday,11,175,196
OL-7,Sunday,12,211,211
OL-7,Sunday,13,235,224
OL-7,Sunday,14,243,253
OL-7,Sunday,15,235,238
OL-7,Sunday,16,211,125
OL-7,Sunday,17,175,120
OL-7,Sunday,18,133,87
OL-7,Sunday,19,60,50
OL-7,Sunday,20,60,57
OL-7,Sunday,21,60,65
OL-7,Sunday,22,60,58
OL-7,Sunday,23,3,3
OL-8,Sunday,0,2,2
OL-8,Sunday,1,2,1
OL-8,Sunday,2,2,1
OL-8,Sunday,3,2,1
OL-8,Sunday,4,2,1
OL-8,Sunday,5,2,1
OL-8,Sunday,6,34,36
OL-8,Sunday,7,34,48
OL-8,Sunday,8,34,45
OL-8,Sunday,9,34,43
OL-8,Sunday,10,76,74
OL-8,Sunday,11,100,109
OL-8,Sunday,12,121,133
OL-8,Sunday,13,134,125
OL-8,Sunday,14,139,157
OL-8,Sunday,15,134,129
OL-8,Sunday,16,121,100
OL-8,Sunday,17,100,88
OL-8,Sunday,18,76,60
OL-8,Sunday,19,34,20
OL-8,Sunday,20,34,34
OL-8,Sunday,21,34,30
OL-8,Sunday,22,34,36
OL-8,Sunday,23,2,1
OL-9,Sunday,0,1,1
OL-9,Sunday,1,1,0
OL-9,Sunday,2,1,0
OL-9,Sunday,3,1,1
OL-9,Sunday,4,1,0
OL-9,Sunday,5,1,0
OL-9,Sunday,6,17,14
OL-9,Sunday,7,17,21
OL-9,Sunday,8,17,22
OL-9,Sunday,9,17,22
OL-9,Sunday,10,38,34
OL-9,Sunday,11,50,49
OL-9,Sunday,12,60,57
OL-9,Sunday,13,67,62
OL-9,Sunday,14,69,73
OL-9,Sunday,15,67,63
OL-9,Sunday,16,60,44
OL-9,Sunday,17,50,43
OL-9,Sunday,18,38,28
OL-9,Sunday,19,17,13
OL-9,Sunday,20,17,14
OL-9,Sunday,21,17,15
OL-9,Sunday,22,17,14
OL-9,Sunday,23,1,1
BL-1,Sunday,0,1,0
BL-1,Sunday,1,1,0
BL-1,Sunday,2,1,0
BL-1,Sunday,3,1,1
BL-1,Sunday,4,1,1
BL-1,Sunday,5,1,1
BL-1,Sunday,6,21,23
BL-1,Sunday,7,21,25
BL-1,Sunday,8,21,27
BL-1,Sunday,9,21,27
BL-1,Sunday,10,47,44
BL-1,Sunday,11,62,69
BL-1,Sunday,12,74,65
BL-1,Sunday,13,83,88
BL-1,Sunday,14,86,91
BL-1,Sunday,15,83,93
BL-1,Sunday,16,74,54
BL-1,Sunday,17,62,41
BL-1,Sunday,18,47,39
BL-1,Sunday,19,21,17
BL-1,Sunday,20,21,21
BL-1,Sunday,21,21,22
BL-1,Sunday,22,21,19
BL-1,Sunday,23,1,1
BL-2,Sunday,0,2,1
BL-2,Sunday,1,2,1
BL-2,Sunday,2,2,2
BL-2,Sunday,3,2,2
BL-2,Sunday,4,2,2
BL-2,Sunday,5,2,1
BL-2,Sunday,6,43,49
BL-2,Sunday,7,43,49
BL-2,Sunday,8,43,55
BL-2,Sunday,9,43,54
BL-2,Sunday,10,95,103
BL-2,Sunday,11,125,140
BL-2,Sunday,12,150,160
BL-2,Sunday,13,167,173
BL-2,Sunday,14,173,169
BL-2,Sunday,15,167,167
BL-2,Sunday,16,150,109
BL-2,Sunday,17,125,69
BL-2,Sunday,18,95,68
BL-2,Sunday,19,43,36
BL-2,Sunday,20,43,45
BL-2,Sunday,21,43,46
BL-2,Sunday,22,43,41
BL-2,Sunday,23,2,2
BL-3,Sunday,0,3,2
BL-3,Sunday,1,3,2
BL-3,Sunday,2,3,2
BL-3,Sunday,3,3,2
BL-3,Sunday,4,3,3
BL-3,Sunday,5,3,2
BL-3,Sunday,6,56,54
BL-3,Sunday,7,56,66
BL-3,Sunday,8,56,72
BL-3,Sunday,9,56,70
BL-3,Sunday,10,123,122
BL-3,Sunday,11,162,165
BL-3,Sunday,12,194,165
BL-3,Sunday,13,216,242
BL-3,Sunday,14,224,195
BL-3,Sunday,15,216,212
BL-3,Sunday,16,194,120
BL-3,Sunday,17,162,118
BL-3,Sunday,18,123,79
BL-3,Sunday,19,56,47
BL-3,Sunday,20,56,54
BL-3,Sunday,21,56,58
BL-3,Sunday,22,56,51
BL-3,Sunday,23,3,2
BL-4,Sunday,0,5,5
BL-4,Sunday,1,5,4
BL-4,Sunday,2,5,5
BL-4,Sunday,3,5,5
BL-4,Sunday,4,5,5
BL-4,Sunday,5,5,4
BL-4,Sunday,6,87,94
BL-4,Sunday,7,87,112
BL-4,Sunday,8,87,114
BL-4,Sunday,9,87,125
BL-4,Sunday,10,193,201
BL-4,Sunday,11,253,283
BL-4,Sunday,12,304,324
BL-4,Sunday,13,339,301
BL-4,Sunday,14,351,371
BL-4,Sunday,15,339,337
BL-4,Sunday,16,304,264
BL-4,Sunday,17,253,210
BL-4,Sunday,18,193,113
BL-4,Sunday,19,87,51
BL-4,Sunday,20,87,75
BL-4,Sunday,21,87,86
BL-4,Sunday,22,87,76
BL-4,Sunday,23,5,5
BL-5,Sunday,0,22,24
BL-5,Sunday,1,22,20
BL-5,Sunday,2,22,22
BL-5,Sunday,3,22,19
BL-5,Sunday,4,22,24
BL-5,Sunday,5,22,19
BL-5,Sunday,6,370,325
BL-5,Sunday,7,370,433
BL-5,Sunday,8,370,511
BL-5,Sunday,9,370,420
BL-5,Sunday,10,815,842
BL-5,Sunday,11,1070,1149
BL-5,Sunday,12,1286,1382
BL-5,Sunday,13,1431,1297
BL-5,Sunday,14,1482,1287
BL-5,Sunday,15,1431,1409
BL-5,Sunday,16,1286,798
BL-5,Sunday,17,1070,850
BL-5,Sunday,18,815,549
BL-5,Sunday,19,370,261
BL-5,Sunday,20,370,327
BL-5,Sunday,21,370,377
BL-5,Sunday,22,370,335
BL-5,Sunday,23,22,23
BL-6,Sunday,0,4,4
BL-6,Sunday,1,4,4
BL-6,Sunday,2,4,3
BL-6,Sunday,3,4,3
BL-6,Sunday,4,4,3
BL-6,Sunday,5,4,3
BL-6,Sunday,6,71,65
BL-6,Sunday,7,71,99
BL-6,Sunday,8,71,93
BL-6,Sunday,9,71,82
BL-6,Sunday,10,157,159
BL-6,Sunday,11,206,190
BL-6,Sunday,12,248,283
BL-6,Sunday,13,276,237
BL-6,Sunday,14,286,305
BL-6,Sunday,15,276,298
BL-6,Sunday,16,248,142
BL-6,Sunday,17,206,125
BL-6,Sunday,18,157,107
BL-6,Sunday,19,71,60
BL-6,Sunday,20,71,71
BL-6,Sunday,21,71,74
BL-6,Sunday,22,71,77
BL-6,Sunday,23,4,4
BL-7,Sunday,0,3,3
BL-7,Sunday,1,3,3
BL-7,Sunday,2,3,2
BL-7,Sunday,3,3,3
BL-7,Sunday,4,3,2
BL-7,Sunday,5,3,2
BL-7,Sunday,6,56,61
BL-7,Sunday,7,56,68
BL-7,Sunday,8,56,64
BL-7,Sunday,9,56,65
BL-7,Sunday,10,123,124
BL-7,Sunday,11,162,178
BL-7,Sunday,12,195,169
BL-7,Sunday,13,217,186
BL-7,Sunday,14,224,221
BL-7,Sunday,15,217,246
BL-7,Sunday,16,195,126
BL-7,Sunday,17,162,143
BL-7,Sunday,18,123,105
BL-7,Sunday,19,56,36
BL-7,Sunday,20,56,61
BL-7,Sunday,21,56,59
BL-7,Sunday,22,56,56
BL-7,Sunday,23,3,2
BL-8,Sunday,0,2,2
BL-8,Sunday,1,2,2
BL-8,Sunday,2,2,2
BL-8,Sunday,3,2,1
BL-8,Sunday,4,2,2
BL-8,Sunday,5,2,2
BL-8,Sunday,6,35,31
BL-8,Sunday,7,35,39
BL-8,Sunday,8,35,43
BL-8,Sunday,9,35,48
BL-8,Sunday,10,78,73
BL-8,Sunday,11,103,109
BL-8,Sunday,12,124,105
BL-8,Sunday,13,138,132
BL-8,Sunday,14,143,147
BL-8,Sunday,15,138,122
BL-8,Sunday,16,124,107
BL-8,Sunday,17,103,62
BL-8,Sunday,18,78,67
BL-8,Sunday,19,35,21
BL-8,Sunday,20,35,40
BL-8,Sunday,21,35,36
BL-8,Sunday,22,35,30
BL-8,Sunday,23,2,1
BL-9,Sunday,0,0,0
BL-9,Sunday,1,0,0
BL-9,Sunday,2,0,0
BL-9,Sunday,3,0,0
BL-9,Sunday,4,0,0
BL-9,Sunday,5,0,0
BL-9,Sunday,6,13,13
BL-9,Sunday,7,13,16
BL-9,Sunday,8,13,17
BL-9,Sunday,9,13,18
BL-9,Sunday,10,29,27
BL-9,Sunday,11,38,32
BL-9,Sunday,12,46,40
BL-9,Sunday,13,51,51
BL-9,Sunday,14,53,50
BL-9,Sunday,15,51,57
BL-9,Sunday,16,46,35
BL-9,Sunday,17,38,27
BL-9,Sunday,18,29,24
BL-9,Sunday,19,13,8
BL-9,Sunday,20,13,14
BL-9,Sunday,21,13,11
BL-9,Sunday,22,13,13
BL-9,Sunday,23,0,0
